m	n	num_buckets	batch	rule	threads	grouping	winners	score_upper	score_lower	num_pruned_voters	t_quick_bounds_sec	t_pruning_sec	t_solver_sec	t_total_sec
80	100000	5	2	Plurality	1	True	(56,)	1267.6732302512708	1267.673230244132	0	10.403741598129272	1.3732318878173828	122.0038275718689	148.2303330898285
80	100000	5	2	2-approval	1	True	(56,)	2538.100031925905	2535.100031916835	5	10.477102279663086	1.3931903839111328	121.93607592582703	148.41299152374268
80	100000	5	2	Borda	1	True	(71,)	3974118.3501684316	3968826.3501684116	162	10.60897183418274	1.9725792407989502	579.3157997131348	656.1654870510101
80	100000	5	8	Plurality	1	True	(77,)	1267.427682257526	1266.4276822504312	3	10.378837823867798	1.39272141456604	121.30436730384827	147.46119570732117
80	100000	5	8	2-approval	1	True	(77,)	2534.753802010225	2532.7538020008624	11	10.655028581619263	1.3856525421142578	120.80091071128845	147.18149948120117
80	100000	5	8	Borda	1	True	(42,)	3965525.1843101257	3964164.1843101024	50	10.546838998794556	1.9791364669799805	580.5464091300964	657.2221574783325
80	100000	5	1	Plurality	1	True	(33,)	1264.7666857510915	1264.7666857437891	0	10.605766296386719	1.3767752647399902	122.23457646369934	150.74244785308838
80	100000	5	1	2-approval	1	True	(33,)	2530.5083714966972	2529.508371487578	4	10.51829195022583	1.3741607666015625	122.7197654247284	149.35385394096375
80	100000	5	1	Borda	1	True	(33,)	3971098.7734654346	3968450.7734653447	79	10.582653045654297	1.9500246047973633	578.6064693927765	655.7629380226135
80	100000	5	7	Plurality	1	True	(20,)	1275.6022016175798	1270.602201610492	16	10.527065992355347	1.391218662261963	121.8709990978241	148.22699546813965
80	100000	5	7	2-approval	1	True	(20,)	2549.129403230397	2541.129403220984	27	10.507157802581787	1.3787868022918701	121.59590315818787	147.96158933639526
80	100000	5	7	Borda	1	True	(20,)	3974128.241290236	3966994.2412901805	204	10.512805223464966	1.9333205223083496	577.9097633361816	653.7979609966278
80	100000	5	4	Plurality	1	True	(39,)	1272.6691092267852	1269.6691092196977	8	10.405456066131592	1.3858368396759033	121.07589650154114	147.212162733078
80	100000	5	4	2-approval	1	True	(39,)	2543.2338066840935	2539.2338066746897	11	10.465726852416992	1.3695387840270996	121.04381203651428	147.2564673423767
80	100000	5	4	Borda	1	True	(10,)	3968240.0254951497	3967065.0254951203	34	10.625799655914307	1.9273545742034912	574.9184896945953	650.7366254329681
80	100000	5	0	Plurality	1	True	(42,)	1266.5655977527517	1265.5655977453523	7	10.381529569625854	1.3837766647338867	122.9639539718628	150.53795671463013
80	100000	5	0	2-approval	1	True	(42,)	2535.8808482775303	2530.880848268482	16	10.599573612213135	1.3867197036743164	124.57294702529907	151.25390887260437
80	100000	5	0	Borda	1	True	(59,)	3963461.5018668296	3963102.501866873	12	10.741251945495605	2.7357325553894043	600.2640063762665	680.8314867019653
80	100000	5	3	Plurality	1	True	(22,)	1266.6811410177895	1266.6811410105777	2	10.572315692901611	1.3784606456756592	123.79484152793884	150.29785108566284
80	100000	5	3	2-approval	1	True	(22,)	2533.3622820302876	2533.3622820211554	2	10.46940279006958	1.3814301490783691	124.05240941047668	150.33469462394714
80	100000	5	3	Borda	1	True	(35,)	3968863.0677231075	3966854.0677229725	65	10.659104585647583	2.388169050216675	599.2329723834991	677.9660181999207
80	100000	5	6	Plurality	1	True	(50,)	1273.8258364086782	1271.8258364016842	12	10.48874568939209	1.3761224746704102	122.90657997131348	149.15793418884277
80	100000	5	6	2-approval	1	True	(50,)	2561.6254606912785	2542.6254606821553	43	10.54489779472351	1.386340856552124	122.80643916130066	149.3243429660797
80	100000	5	6	Borda	1	True	(46,)	3965706.2212894573	3965255.2212894903	16	10.62666630744934	2.154919147491455	587.4727201461792	665.380526304245
80	100000	5	9	Plurality	1	True	(78,)	1266.8953586497623	1266.8953586424616	0	10.573941230773926	1.370999813079834	122.62288355827332	149.0255856513977
80	100000	5	9	2-approval	1	True	(78,)	2533.790717294302	2533.790717284923	0	10.440730810165405	1.3793890476226807	123.64175939559937	150.01509952545166
80	100000	5	9	Borda	1	True	(17,)	3967704.4253073586	3967580.425307317	5	10.728372573852539	2.290956974029541	593.4887185096741	671.8327295780182
