m	n	num_buckets	batch	rule	threads	grouping	winners	score_upper	score_lower	num_pruned_voters	t_quick_bounds_sec	t_pruning_sec	t_solver_sec	t_total_sec
80	100000	5	1	2-approval	1	True	(33,)	2547.6500321859944	2540.6500321843323	28	11.547760248184204	1.2785484790802002	6.119369268417358	32.58488655090332
80	100000	5	1	Borda	1	True	(33,)	3967284.0	3965087.0	136	11.458584308624268	1.366469383239746	32.48708987236023	105.329833984375
80	100000	5	7	Plurality	1	True	(20,)	1268.8578416187568	1267.8578416197286	15	11.50900912284851	1.254957675933838	6.104060649871826	32.41252875328064
80	100000	5	7	2-approval	1	True	(20,)	2537.5490165744914	2535.5490165727906	35	11.57676076889038	1.2695138454437256	6.126261949539185	32.67088985443115
80	100000	5	7	Borda	1	True	(20,)	3962233.5	3961241.5	62	11.540083646774292	1.3708360195159912	32.73772096633911	106.1265709400177
80	100000	5	4	Plurality	1	True	(11,)	1274.201189635214	1273.2011896359593	2	11.383927822113037	1.25168776512146	5.996479272842407	33.147626876831055
80	100000	5	4	2-approval	1	True	(11,)	2547.4023792737567	2546.4023792719186	2	11.35566258430481	1.2559549808502197	6.079201698303223	32.36092138290405
80	100000	5	4	Borda	1	True	(79,)	3965497.0	3965396.0	7	11.501967668533325	1.3483517169952393	32.548572063446045	105.97003507614136
80	100000	5	0	Plurality	1	True	(42,)	1270.385655202983	1269.3856552039185	6	11.429221868515015	1.2547404766082764	6.053135633468628	32.241564989089966
80	100000	5	0	2-approval	1	True	(42,)	2540.6804013185965	2538.680401316928	13	11.4586763381958	1.2717280387878418	6.010720491409302	32.37260842323303
80	100000	5	0	Borda	1	True	(59,)	3965693.0	3965254.0	28	11.451067924499512	1.3513333797454834	32.267725229263306	106.8211178779602
80	100000	5	3	Plurality	1	True	(33,)	1276.2950063939177	1271.2950063947342	26	11.318512439727783	1.2570464611053467	6.073638439178467	32.316861629486084
80	100000	5	3	2-approval	1	True	(33,)	2551.95322384915	2541.9532238474167	61	11.571149349212646	1.2525954246520996	6.040846109390259	32.44823408126831
80	100000	5	3	Borda	1	True	(2,)	3972500.0	3968608.0	246	11.460879802703857	1.3581974506378174	32.315255641937256	106.74149107933044
80	100000	5	6	Plurality	1	True	(50,)	1283.0886773542895	1276.0886773553823	34	11.369173049926758	1.2551007270812988	6.06132698059082	32.20934438705444
80	100000	5	6	2-approval	1	True	(50,)	2575.7765949230975	2549.7765949214304	112	11.464989185333252	1.256944179534912	6.035904884338379	32.42722940444946
80	100000	5	6	Borda	1	True	(50,)	3967074.5	3964937.5	135	11.319344997406006	1.3518507480621338	32.48366022109985	106.61408162117004
80	100000	5	9	Plurality	1	True	(17,)	1285.382799424426	1274.3827994252524	53	11.408403396606445	1.296494483947754	6.0931947231292725	32.395371437072754
80	100000	5	9	2-approval	1	True	(17,)	2573.7238022931165	2546.723802291372	94	11.389033317565918	1.2565970420837402	6.024880409240723	32.28450083732605
80	100000	5	9	Borda	1	True	(17,)	3976444.0	3969515.0	440	11.354175567626953	1.3434550762176514	32.178635358810425	106.21822190284729
